Start time,End time,Language code,Confidence,Channel,Speaker tag,Transcript
2396.900,2454.800,es-us,0.80147,,,"De arma en este tipo objeto tipo teyra es geometric, todavía no usaría tampoco sientes cómo funciona más allá de explicar el código queríamos establecer la simplicidad otra vez para la próxima sesión Espero ya también estar preso en este explicarles vea Esto es para esto Esto es para esto es más fácil de hacer. Ejecuta acá y sencillo, vamos a tirarlo, la verdad, no sé si haya funcionado. Espero que sí tira error, pues para la próxima sesión les aseguro que no va a tener error que Ah Pero esto es por esto es por otra cosa por una cosa de la librería de pytest' que estoy haciendo mal en el en el testing al estar embarrando la y pero el problema ni siquiera es."
2456.900,2516.900,es-us,0.77481,,,"A ver si podemos hacer una chambonada, intentemos otra manera que no tenga que ver con países solo porque tengo la curiosidad de si funciona o no vamos a ejecutarlo aquí mismo en la en el Script de las operaciones, así tal cual tiramos la cita actual continuamos acá, a ver si el país es ya no nos molesta y si nos tearable Bueno mira si sentry aquí Está chévere, habrá que descubrir Cómo cerrar el tema con este set, lo vamos a averiguar la próxima sesión, se los aseguro esto es como más una demo Pero mira así así de sencillo al parecer es utilizado la librería no es nada difícil más bien saber los términos listo, para la próxima va a quedar limpio listo, va a quedar limpio el código ahí y les explicaré un poco más, qué rayos significa cada una de los de los métodos."
2516.900,2576.200,es-us,0.76369,,,"Y argumentos y demás me pondré una tarea listo bien, hasta ahí, cómo van? Sí, listo, que silencio es todo bien, listo, listo, listo, listo, ahora nuestro set nuestro Data set primero, eh? Para los nuevos, eh? En sesiones anteriores, casi de hecho desde el principio hemos usado una librería que se llama Gera profile, Qué hace esto básicamente es una librería que me hace el, eh, de ir a exploration análisis report, me entrega ese análisis de ese reporte del análisis de los datos y me los pinta en colores, me pinta la distribución, me pinta el mínimo el máximo si es numérico Si es categórico de los ordena, una berraquera, básicamente y no tienes que hacer como esas operaciones, tú solo si no esto te lo simplifica incluso al final."
2577.000,2636.700,es-us,,,,"Algunas matrices de relación, por ejemplo, qué es lo que acabaron de ver incluso valores perdidos de los plotea una chimba Entonces qué hicimos con esto, eh? Creamos un reporte para nuestro set nuestro dataset son varios archivos, Eh sí, es que cada uno de los archivos sí es vi, está relacionado con un día a la semana porque el dataset que estábamos utilizando originalmente, preciso, creo que no tengo el link a la mano esperar que le encuentro rápidamente, Dónde está, Espero a ver cómo se llama a ver si le ponemos el nombre de alguno de los documentos nos aparece los dedos que sí x desaparece no creo que haya muchas cosas llamadas así Este es el Data Solo que yo lo descargué otra página pero"
2637.000,2696.400,es-us,,,,"2017 y donde creo que es este Incluso se mira Acá está el link que hablaba bien es un Track que ellos hicieron en un ambiente con varios computadores varios servidores en cada uno de los días ellos registraron diferentes tipos de actividades, por ejemplo en el lunes será actividad normal. El martes será ataques con actividad normal ataques con actividad normal pero por cada uno de los días hacia un ataque diferente y aquí, por ejemplo te explica Cuáles son los atacantes Cuáles son las víctimas Entonces por ejemplo hay un servidor Cali y otro Windows y el resto son ubuntu Windows de diferentes tipos de Windows Mac por acá por server entonces ponen por aquí Te explicaba el lunes hicieron actividades normales este día hicieron Fuerza bruta el martes por acá de Oz"
2697.000,2756.900,es-us,0.78474,,,"Eh, Por acá hacían Wepa y demás todo esto porque raya lo estamos haciendo No porque Esto indica las conexiones que tuvieron cada uno de los servidores Y si tuve éxito o no del ataque de esa manera podemos ver las relaciones que hay entre cada uno de los servidores y poder hacer un resumen de cuál fue básicamente el Quizás El el ataque que mejor sirvió para una un servidor específico Y supongo que ya tienes contaminado un servidor, pues se puede empezar a saltar a los demás servidores habrá uno que quizás sea administrador y cuando pues tengas al administrador chao, eh, Game Over ahí terminaría y por eso aparece en todos estos, si es wi-fi, qué es lo que vemos en pantalla? Quiero abrirme uno para que solamente le echemos un ojo, a cómo se ve así a grandes rasgos, eh? Tiene un fluido que es un ID normal, eh? Souls, eh Api que es desde donde sale el mensaje el puerto el destino el puerto protocolo."
2756.900,2816.600,es-us,0.84286,,,"El momento que duró Cuánto duró, eh? Creo que hice también el peso de los paquetes la longitud de los paquetes y demás porque, eh A veces cuando, eh? Cuando haces estos análisis de de seguridad no puedes no es tan sencillo poner todos los programas como en un solo lenguaje, a qué me refiero con eso, Eh puede que un programa solamente envíe, eh? Archivos, pero tú no sabes qué tipo ni sabes en qué cantidad ni sabes con Qué cosas. Si no A veces tienes que resumir eso en bits en bits y en paquetes, entonces quizás los ataques a fuerza tienen más frecuencia o pesan más o tienen una longitud definida o tiene una marca definida es decir, Eh pues sacar el hashtag un documento Y a partir de los bits y poder identificarlo si llega a tener alguna afectación apenas el día en en el servidor y demás."
2816.900,2876.600,es-us,0.79362,,,"Ese tipo de cosas son las que se pueden hacer, pero entonces acá cada uno de esos tiene la misma información todos los días tiene la misma información y al final creo que hay una cosa que se llama Little sí Pues básicamente el tipo acá te dice qué tipo es Entonces te dice, eh? Benigno Y para que ahí No que te dice como si ataque o no, A ver si vemos uno que nos diga si no es ataque así igual Ahorita lo vamos a ver en el resumen listo Data sets y ya vemos toda esta información igual en el resumen vamos a ver los los archivos, eh? Html que nos generó este litera, profile Entonces vamos a utilizar a mí me gusta mejorar abrirlos como en Chrome parece que se ven más chéveres Ahí déjame, me los voy tirando a cámara abrir el del lunes, por ejemplo es el eh? Información."
2876.900,2936.400,es-us,0.81414,,,"Mal y vamos a abrir, ponle tú qué sé yo cualquiera de ti María Este de acá y vemos el reporte a ver rayos acá comenzamos con el lunes, entonces el lunes, por ejemplo, acá tenemos número de observaciones de hecho estos son bastantes datos Recuerden que el archivo tiene básicamente la misma cantidad de datos son muchos datos mismo número de variables, creo que en todos 85 de celdas perdidas 64 es menos del 1% bastante bien Cuánto pesa bla bla bla, Cuáles son numéricos, cuáles son textos Si en esto te lo hace como todo súper fácil, me encanta esta librería por eso el Floyd es básicamente en ID ya veremos cómo lo manejamos, eh? Souls Api eh, Perdón ep, que vendría siendo el ID"
2937.000,2996.800,es-us,,,,"Está relacionado, me imagino con cada uno de los servidores, aquí habrá un número definido Pues de servidores, incluso parece que hubiera más de los que me dicen acá, ya veremos cuando hagamos el Sí mira seguro que hay más Yo diría que muchos más bueno mejor el southport. Entonces acá te dice el puerto la distribución, hay aquí incluso puedes tú ver cuál es el que más se usa creo que es el 43, si no estoy mal, come varios 443 el 80 los de siempre, eh? Que él sabe ya descubriremos si son benignos o no quizás haya un puerto definido que algún tipo de programa maligno le gusta usar porque es un puerto con menos seguridad, o sea, lo averiguaremos también. Bueno Y esto es lo que vamos viendo ahí protocolo que protocolo uso, eh? También."
2997.000,3056.800,es-us,0.84942,,,"Numérico, cuánto demoró la duración datos que también vamos a ir explorando y vamos a ir transformando en un gráfico porque cada una de estas características o son propiedades del nodo es básicamente propiedades no recuerden es el Windows por ejemplo el Windows hace parte de ese elemento, no del servidor quizás otro elemento. Es que yo capa discapacidad de memoria RAM cpu. Eso es un un una característica propia del nodo, pero también hay características de los puentes entre los nodos que es por ejemplo que el protocolo usaron para comunicarse Cuánto duró esa comunicación, eh? Qué otra cosa puede ser empaque número de paquetes enviados, eh, mínimo número de paquetes máximo número de paquetes todo eso sería una característica del puente Y de esa manera, La idea, es armar todo esto para transformar."
3056.000,3115.900,es-us,0.71540,,,"Nuestro grafo que es lo que vamos a utilizar para hacer ese juego de defensa de ataque y pues vean, ahí está el flujo de bits. Me imagino que algunos serán parecidos o relevantes o redundantes Perdón supongo que el flujo de bits está relacionado con el número de paquetes quiero creer, ya lo averiguaremos también no tengo ni idea todo esto habrá que hacerle su respectivo análisis, mirar, Qué es relevante que no, que para la próxima sesión ya habrá algo avanzado de eso también, pero entonces vean, sí, Acá está todo todo así súper resumida Hay una que quiero ver es el último miren acá. El Label todos son benignos, bien. Aquí todas las acciones que se usaron fueron acciones humanas, no hay nada que temer, pero por ejemplo, acá esto tendrá toda la misma información, pero si yo me voy al final a ver tiramos hasta el final y bien Eso es lo que yo quería ver in."
3116.000,3175.400,es-us,,,,"Web ataque web, me imagino ataque sql xs de hecho hay muchos valores perdidos. Eso, Por ejemplo, estaría bastante feo me tocaría mirar Me imagino que habrán ataques que no saben si fueron interacciones humanas o quizás hayan sido interacciones humanas o hayan sido ataques de hecho Uff está está bastante buena porque una de las tareas que se puede hacer con grafos es que tú puedes predecir, eh? De qué tipo va a ser un nodo Y de qué tipo va a ser un puente entonces en vez de hacer una imputación un poco forzada o no sé como con métodos convencionales podríamos hacer es una imputación con grafos, cómo predecir cuál sería el tipo de relación que se tuvo dadas las características"
3176.000,3224.700,es-us,0.62640,,,"Sí, de esa comunicación fue que fue un ataque femenino fue maligno bacán. Esto Estaba acá y ahí está A ver, ya vimos nosotros solo como para como para el relajo abramos el del viernes, a ver que a ver qué dice esto Esto será lo mismo o al menos hacia primero ojo no tendrá mucha diferencia, pero mira acá por Sky Puerto eh escaneo, el puerto de chef, que no la viste. Mira la mitad Estaba acá, no estaba acá y la tiene altísimos datos."
3225.900,3285.600,es-us,0.84899,,,"Y no, ahí va, ahí va muchachos. Es el progreso de hecho mismo mismo desafío que tuvimos en el ejercicio anterior de carros al usar datos reales, te enfrentas con este tipo de cosas que sabe a tiene un montón de perdidos, qué hacemos en este caso a cero perdidos, pero en este caso acá, qué hacemos 62% Cómo lo solucionamos? Para qué buscar la mejor manera y ya y ya chicos Eso era lo que les tenía que Mostrar para esta sesión. Creo que están siendo más cortas, porque también estoy aprendiendo y no me puedo extender con tanta seguridad en algunos temas a medida que vayamos marchando más fuerte, pues seguro que la explicación será más más precisa como esta vez Esta vez sí me sentí más confiado porque ya lo estudié mucho más y y se sabe un poco más el tema y ya chicos, no sé si tienen dudas."
3285.900,3345.600,es-us,0.67900,,,"Necesitas el dato hacia toritas, el el reportado lo público con todo como lo ven ahorita con el Data se que se utiliza de entrada y todo y ya si le quieren meter mano a esta también, pero se va a hacer nuestro reto para estar Vale gracias ni nada, sí, por ahora todo bien, Sí bien, bien. Todo bien, por mi lado Pues listo. Santiago estoy levantando la mano o estás colocando manito arriba, Eh de todo eso era solo reacción listo, no la próxima sesión otra vez vamos escalando voy a intentar que sea más más más más más más elaborada que tengamos más cosas el grafo ya completo."
3345.900,3383.300,es-us,0.86359,,,"Quizás una que otra operación y le metemos el diente para empezar a ver cómo funciona y ya chicos, eh? Yo voy a ir a comer y a descansar y tuve un día las dicen y les agradezco otra vez muchas muchas muchas gracias por su tiempo bacano que sigan asistiendo y ahí está el repo está el grupo lo que quieran como quieran Entonces nada chicos, nos vemos dentro de ocho días listo Muchísimas gracias César tengan buena semana muchachos chao Muchas gracias César"
