Start time,End time,Language code,Confidence,Channel,Speaker tag,Transcript
2217.000,2276.600,es-us,0.83298,,,"La atención básicamente lo mismo que usa chachi piti para mantener ese contexto de la conversación, pero acá Se puede utilizar para otras cosas yo mi cabeza loca estaba pensando yo diciendo hay un libro que les voy a mostrar ahorita al final es uno de los que vamos a usar también para construir este proyecto y es qué tal si yo pudiera construir una estrategia es decir un modelo que fuese capaz de construir estrategias, pero que esa estrategia también tuviera contexto, es decir, yo no solamente atacó porque veo que ese punto es vulnerable sino a talco, porque previamente o Ya pasó mucho tiempo desde el último ataque y bajaron la guardia y que sea capaz de encontrar ese contexto, me parecería genial, es decir, no solamente que se rellene con información viva, eh? En caliente de lo que entra a partir de lo que entra yo saco sino que a partir de lo que entra también en no va a decir entiendo si no mantengo información que puedo yo utilizar en el futuro y me pareció brutal verlo de esa manera y que lo pueda tener grafos."
2277.000,2336.600,es-us,,,,"Wow Me parece genial Hay que meterle una leía esto bien, Bárbara y mirar si Incluso se podría hacer una evolución muy bacana del proyecto que es crear un sistema defensivo o ofensivo que cree Cómo estás estrategias pero manteniendo un contexto de atención señor entonces para que veamos hasta dónde podría llegar la librería que vamos a usar es esta que se llama Heidi es la que mejor encontré relacionado a grafos utiliza pythor que python ya de por sí tenía una una como una extensión de geometría Y a partir de geometría se acaba esto de gramos pero nosotros aquí la vamos a usar pues, eh? Está que ya es como la que va encima y se supone que ya viene más optimizada simplificada muchas cosas Entonces esta es la que vamos a usar y vamos a poder empezar a construir a partir de esto, eh? Si tú entusiasmado me falta"
2337.000,2396.400,es-us,0.73153,,,"Ya para leer de verdad todo lo que hay que leer, pero ahí vamos dándolo todo y ya entremos un poco más en el proyecto en el proyecto que vamos a aspirar a hacer y y digo aspirar porque vamos a meterle la ficha Pero va a salir No sé porque voy a intentar utilizar datos reales y ya vamos a echarle ojo a eso, eh? Qué vamos a hacer es jugar un juego de ataque y defensa. Esto creo que lo han visto que tienes como un imperio y el otro tiene otro imperio, entonces creas tus cositas y vas a atacando está torre y la otra torre y así es como la estrategia para poder ganarle a la otra persona que esto se puede simplificar en nodos, entonces cada una de las torres puede ser un nuevo cada uno de los puntos puede ser un nodo, eh? Los caminos son los puentes y lo que yo voy enviando por la relación, que tengo con esa Torre Puede que sea de ataque, ataque a tal nivel ataque con tal fuerza ataque con tal velocidad ese tipo de cosas son las que nosotros estamos modelando en este momento, pero no lo hacemos con juegos o hacemos con servidores, pero es básicamente."
2396.900,2456.800,es-us,0.85553,,,"Está muy parecida todos estos servidores, puede que estén interconectados de alguna manera y y nosotros estamos buscando patrones para poder, eh? Defender o atacar es es el objetivo, vamos a combinar esto, pues ya con esto que son los servidores, eh? Servidores que hay en una empresa en un no sé en un sistema de gobierno en alguna vaina así cosas de seguridad. Aquí quizás nuestro amigo Cristian nos podría, eh? Dar consejos, eh? Pero bueno, ya hablaremos con él en ese momento, pero eso es lo que vamos a intentar hacer combinar esos dos y ahora la forma en la que como empezamos con el ejemplo de carros, el primer paso siempre escoger la información Eso es lo primero que hay que hacer Pues cuando estás Eh haciendo este tipo de cosas y este el que aparece aquí Este no se llama Chema Alonso él es el sitio de telefónica por el yo soy."
2456.900,2516.800,es-us,0.83517,,,"Por hace muchos muchos años, yo vi sus videos de de más de casi de seguridad. Yo nunca pasé por ciberseguridad en realidad, eh? Pero su forma de programar su forma de ver la vida de explicar proyectos, qué fue lo que me hizo mi programador básicamente por el programa, eh? Lo admiro mucho, Ojalá algún día pueda verlo en persona tomarme una foto, pero él creó este proyecto llamado foca. Esto ya lleva muchos años así como unos cinco o más Tal vez fuca es un proyecto que ellos crearon para poder a partir de archivos que hay en un en una compañía, supongo que intercepta el tráfico de correcto y los correos tienen adjuntos, entonces descargas todos los adjuntos y quizás no sé si lo saben, pero los muchos de los archivos que que hay tienen algo llamado metadatos, que es básicamente te dice quién lo creó cuando lo creo, qué sistema utilizó que sistema operativo utili."
2516.900,2576.400,es-us,0.82755,,,"Ah te lo pido, hay diferentes cantidades de información, pero este tipo de cosas está en sus datos. Él hizo con foca que de una forma automática acá ahorita lo vemos un poco en acción que es este programa que estamos ejecutando acá y de hecho voy a que aquí están los archivos, eh? Se sacara la información y el programa mismo te tiraba los metadatos y además pudiera decirte la estructura que tiene esa compañía es decir, él puede conectar a través de eso con ese programa básicamente Haz que Pepito está conectado con este computador y este otro está con este y así puedo tener toda la básicamente toda la el sistema que tiene mi mi compañía y solamente tirando de los documentos porque no les quitan los metanos en Cali es un una distribución de Linux que se utiliza por ciberseguridad y dentro de ella hay una librería llamada recon."
2577.000,2636.800,es-us,,,,"Que me imagino que será como recomendation o algo así Qué hace algo muy parecido, pero Incluso un poco más profundo optimizado en algunos casos, pero Saca los datos Saca los eh, saca a partir de los archivos acá metadatos y a partir de ahí puedo tirar, eh, Para sacar mucha más información y sacar provecho de ella y yo soy muy partidario de que las páginas web del gobierno siempre son malas Porque suelen contratar a Pepito que es amigo de Pepito bueno, no todas Pero suele pasar que Pepito contrata al amigo Pepito Pues porque son amigos pero no, porque sea bueno, entonces por lo general llegan a tener fallas, eh? Una que estaba yo explorando es esta es súper financiera, básicamente Aquí es donde se se manejan toda la información, eh? Como extractos, pac o la traza que tienen todas las empresas bancarias todos los bancos aquí."
2637.000,2696.500,es-us,,,,"Que reportar en superfinanciera esos esos datos de hecho son públicos y para otro proyecto yo los uso para generar análisis de Mercado un proyecto que ya he hecho Hace 4 años y sacamos información de acá, creamos reportes de Mercado como para saber que empresa va subiendo bajando Todo eso y alguien puede invertir con bases de información, pero te dije. Ah, estas estas páginas son del gobierno Por lo general, contratan, al amigo entonces seguramente algo le sacaré provecho acá y esta fue, eh? Este fue el resultado aquí lo que estamos descargando son estos tipos de archivos que son, eh, documentos, eh? Pdfs documentos Word Excel eh? Creo que ahí también Power points y hay otro tipo, pero eso sí, casi no los no los utilizo y no sé exactamente qué significan todos lo que acaban de ver en pantalla, es una búsqueda que dice antes de empezar la la reunión porque se alcanza a demorar un tiempo en en Descargar todos los documentos."
2697.000,2756.400,es-us,0.73605,,,"Eh, descargo un total de no sé cuántos son unos 1400 1,350 hasta que me tiró Pues el error de que ya estás tirándome Muchas solicitudes, basta Esto me lo tiró la página entonces ahí tocó parar, eh, Y acá ya se descargaron todos los documentos y lo que vamos a hacer es extraer los metadatos que es él va a analizar todos los documentos que en este caso son muchos desconocidos, que quién sabe si tienen información relevante, pero vean que hay 10 Excel hay hay dos Ah bueno Este es otro tipo de distribución de Excel eh, Son dos tipos de Excel hay dos ppts hay en dock y acá se puede ver como resultado se extrajo la meta de Data y lo que vemos en pantalla, es que podemos encontrar nuevo usuarios, ahí lo que llamamos superfinanciera ahí Creo que es Luz Stella luz, Estela Petro José Diana Mercedes pesquisas, no sé luces telas suena a nombre de señora."
2756.900,2816.600,es-us,0.75273,,,"Posiblemente no sepa mucha tecnología quizás podría ser alguien a quien yo le pudiera tirar algún alguna cosilla, si estuviera interesado que Cristian nos podría dar más ilustración yo hablo desde lo que soy fanático en realidad no soy no soy experto Pero mira, tenemos folders, tenemos impresoras nombres de impresoras creo que estos son esto fuertes usados. Bueno, esto ya se esperaba sistema operativo todos usan Windows XP que creo que XP es malísimo en seguridad Ojalá ya lo hayan cambiado incluso puede sacar password si es que existen o servidores servidores si no tuvimos suerte pero mira que aquí se puede llegar a ese ese tipo de análisis y vamos a ver vamos a estallar una que otra a ver si tenemos suerte y sacamos algo más incluso creo que acá se puede hacer análisis de Marvel y ese tipo de cosas entonces quizás de ahí vamos a sacar los datos en el peor de los casos, em, si no hay suerte buscaré un dato hacer que sea de"
2816.900,2876.900,es-us,0.80267,,,"Una vaina real, Qué pasó o algo así pero la idea es esa es parte del reto Buscar datos reales Eso me parece más chévere que los libros y empezar de empezar a tirar de ahí y ya chicos esta primera sesión era corta era más como una abrebocas de entender el concepto de grafos y más o menos qué proyecto Podríamos sacar a la luz y a darle no sé si tiene alguna duda o o todavía hasta Ahora recuerden que silencio es lo siento bien, Sí todo bien, no listo chicos entonces William Disculpa Wilson dispara Gracias una pregunta yo hace mucho No no me No no es una mueve y ha puesto en tu reloj Pero tensorflow es puro grafo cierto al menos tensorflow 1 no?"
2876.900,2936.200,es-us,,,,"Es que con tensor cambió la cosa o qué? Porque sí, pues como que porque usando pues como pythor, que es que que leíste como para eso, eh? Alguna razón por la que no se eligió a tensorflow. Sí, eh, Esa incluso esa razón, la la exploramos inclusión del proyecto anterior pythor es la librería de Machine learning, no? Al menos de Deep Larry más usada ahorita por investigadores y por empresas a pesar de que ambas pueden tener el mismo nivel actual de performance, aunque creo que python todavía va ganando un poco Incluso el mismo nivel de sintaxis, cuando tú escribes el código tensorflow suele ser más amable, pero en esta versión en la primera era un asco y por eso crearon pyts y pythor lo superó, pero en python también puedes escribir de esta forma simplificada."
2937.000,2996.600,es-us,0.80542,,,"de una red neuronal que es mucho más sencilla, no tienes que crear el Loop de entrenamiento ni nada de eso, pero no puedes llegar a personalizarlo tanto Eso es lo malo que a veces necesitas este tipo de personalizaciones como nosotros hicimos para construir el el autor que funcionaba con el special que funcionaba con estos agregando este error de de corrección, digámoslo Así que era el divor, eso lo podíamos hacer fácilmente con pythor también con tensorflow, pero no está tan ampliamente distribuido, no hay tanta documentación la comunidad de Empire es más grande Los investigadores, lo usan las empresas más grandes lo usan, o sea, openai Ahí lo usan para mí por ahora sería la respuesta alguna otra pregunta chicos, Entonces ya era era todo por ahora la"
2997.000,3056.800,es-us,0.75056,,,"Sesión, pues ya un poco más avances todavía teóricos. Yo creo que va a funcionar muy parecido a lo que a lo que hicimos en el primer proyecto vemos como la teoría, ave esto funciona así ta ta y ya vamos, después entrando en código, ta ta directo ahí como para para sacarle todo el provecho y entender relacionar ambas cosas la teoría que debemos hacer acuerdo de esto sirve Aquí está utilizándose Entonces vamos un poco por ese camino. Si alguno quiere jugar con foca Bienvenidos tírense a ver si sacamos información y nada, nos veríamos dentro de ocho muchachos, Muchísimas gracias por la compañía. Otra vez Laura Sí nada más que hace ocho días, no puesta en la reunión, no sé si se quedó grabada por casualidad. Sí, pero tengo que editar de una partecita, hay una parte que tengo que editar y yo la subo obvio. Mañana sí, vale Gracias listo, chicos. Nos vemos dentro de ocho listo. Voy a seguir aprendiendo ahí les mando ahorita los libros."
3057.000,3059.900,es-us,0.41797,,," Y todo Muchísimas gracias, gracias."
